Order Id,order date (DateOrders),shipping date (DateOrders),Shipping Mode,Delivery Status,Late_delivery_risk,Order Status,Customer Id,Customer Segment,Customer Country,Market,Order Region,Category Name,Product Card Id,Order Item Quantity,Sales,Order Item Discount Rate,Benefit per order,Days for shipment (scheduled),Days for shipping (real),Order Item Profit Ratio,Product Description,Order Zipcode,Sales_copy,Sales_copy2
1497.0,02/11/2022 08:00,01/25/2022 08:00,,,0,,65161.0,,,,,,5949.0,18.0,17779147.95,0.334,508.39,4,3,0.2392,,,17780925.86510731,17777370.03179343
1498.0,02/11/2022 10:00,02/12/2022 10:00,Air,Pending,0,,,,,,,,,677729.0,,,261.27,3,1,0.0735,,,,
,02/11/2022 12:00,02/13/2022 12:00,Sea,,0,,33809.0,Corporate,,Europe,,,2515.0,123653.0,1494.45,0.131,11805072.36,5,2,0.299,,,1494.6193141299104,1494.2953336008509
,02/11/2022 14:00,02/15/2022 14:00,N/A,???,0,SUSPECTED_FRAUD,,,,Pacific Asia,,Clothing,,18.0,3108.74,0.123,-84.61,3,4,-0.0272,,,3109.033596015913,3108.425533180463
1501.0,02/11/2022 16:00,02/03/2022 16:00,,Late delivery,0,CANCELED,67020.0,,United States,,,Books,4548.0,8.0,1606.37,,110.95,3,5,0.0691,,,1606.5168870299044,1606.2152651274314
1502.0,02/11/2022 18:00,02/12/2022 18:00,N/A,,0,,79030.0,Corporate,United States,Pacific Asia,,Books,,18.0,346.34,0.119,28807741.31,6,1,0.321,,,346.3699273161442,346.3247695046282
,02/11/2022 20:00,01/31/2022 20:00,Standard Class,Pending,0,,62181.0,,,,,,,566290.0,37131350.13,,156.06,6,6,0.057,,,37135063.27419341,37127636.992851175
,02/11/2022 22:00,02/08/2022 22:00,Air,Pending,0,PROCESSING,,,France,,,,,29.0,366.63,0.446,34409377.89,4,3,-0.0197,,,366.6725308784664,366.6171404057087
1505.0,02/12/2022 00:00,02/11/2022 00:00,,???,0,,42384.0,,,,,,8650.0,29.0,2533.81,,38107495.86,6,7,-0.032,,,2534.0823239842643,2533.551186682672
1506.0,02/12/2022 02:00,02/19/2022 02:00,Standard Class,,0,PROCESSING,35880.0,Consumer,,,,,,40.0,8636.33,0.112,2171.63,3,7,0.2515,,,8637.203720669902,8635.476949015438
1507.0,02/12/2022 04:00,02/17/2022 04:00,First Class,Returned,0,,47424.0,,,,Africa,,,43.0,10381.74,0.429,13084706.06,2,5,0.0845,,,10382.779885043841,10380.712208191746
,02/12/2022 06:00,02/13/2022 06:00,UNKNOWN,,0,,54844.0,Consumer,Brazil,Pacific Asia,Africa,,,28.0,1624.2,0.38,25625575.64,6,1,0.2559,,,1624.3745527822064,1624.0500950789508
1509.0,02/12/2022 08:00,02/13/2022 08:00,Standard Class,,0,,,,United States,,,,,18.0,1837.57,0.438,386.94,6,1,0.2106,,,1837.7509502247783,1837.3825905903054
1510.0,02/12/2022 10:00,02/14/2022 10:00,,Delivered,0,,25515.0,,,,,,,26.0,205.91,,51.53,4,2,0.2503,,,205.93179347772335,205.89458369988836
1511.0,02/12/2022 12:00,02/16/2022 12:00,Standard Class,,0,,83690.0,,Germany,Africa,,Sports,,43.0,7055.44,0.3,,6,4,0.317,,,7056.140655595773,7054.736285737699
1512.0,02/12/2022 14:00,02/09/2022 14:00,Air,???,0,,,,,,,,,16.0,232.37,0.172,,6,3,0.2758,,,232.40397010028352,232.3452919457987
,02/12/2022 16:00,01/17/2022 16:00,Second Class,,0,,,,United States,,,,6800.0,49.0,11062947.19,0.199,68.05,3,6,0.0105,,,11064053.481141167,11061840.894591497
1514.0,02/12/2022 18:00,02/17/2022 18:00,,Shipping canceled,0,,21183.0,,United States,,,Clothing,7482.0,439671.0,19180567.09,0.302,2090.45,2,5,0.3128,,,19182485.133456226,19178649.01954169
1515.0,02/12/2022 20:00,02/15/2022 20:00,Road,,0,,33819.0,,,,Africa,Books,,36.0,,,,5,3,0.0843,,,,
1516.0,02/12/2022 22:00,02/19/2022 22:00,Road,Late delivery,0,,88845.0,,India,,,,,9.0,1363.38,0.189,370.57,6,7,0.2718,,,1363.505152311427,1363.2395665375764
1517.0,02/13/2022 00:00,02/02/2022 00:00,,Late delivery,0,,,,United States,Pacific Asia,,,,-493.0,-471031.24,0.244,,4,7,0.1585,,,-471078.3383589147,-470984.1391430658
1518.0,02/13/2022 02:00,02/18/2022 02:00,,,0,PENDING,35709.0,Home Office,Brazil,Europe,,,1856.0,924601.0,13401.68,0.048,,4,5,0.0201,,,13403.018487750953,13400.327699689717
1519.0,02/13/2022 04:00,01/24/2022 04:00,Road,Delivered,0,,32061.0,,,,,Books,,44.0,8574.39,0.444,1937.26,3,2,0.2259,,,8575.24763295512,8573.529546536303
1520.0,02/13/2022 06:00,02/20/2022 06:00,Sea,Pending,0,,21833.0,Consumer,,Europe,Africa,,,39.0,4706.38,0.372,1024.1,3,7,0.2176,,,4706.854501119806,4705.912223980164
1521.0,02/13/2022 08:00,02/19/2022 08:00,Same Day,Returned,0,PROCESSING,39949.0,Corporate,,Europe,,,,22.0,7805.96,0.217,2444.41,5,6,0.3131,,,7806.745640008193,7805.170464174527
,02/13/2022 10:00,02/15/2022 10:00,Sea,,0,,,,Germany,,Europe,Books,,12.0,,0.34,207.57,3,2,0.1142,,,,
,02/13/2022 12:00,02/12/2022 12:00,,Shipping on time,0,COMPLETE,16971.0,,,Europe,Pacific Asia,Books,,40.0,40783502.28,0.449,2515.09,4,2,0.2437,,,40787580.62915943,40779423.93092219
1524.0,02/13/2022 14:00,02/05/2022 14:00,,,0,,33684.0,Corporate,,,,,,28.0,9515.52,0.232,1495.77,5,3,0.1572,,,9516.466894648504,9514.565026272268
1525.0,02/13/2022 16:00,02/18/2022 16:00,Road,,1,,30974.0,,,Europe,,Books,,-346.0,-96548.35,0.326,652.83,3,5,0.1701,,,-96558.00127137112,-96538.6893500759
1526.0,02/13/2022 18:00,02/20/2022 18:00,,Delivered,0,PROCESSING,21279.0,,Brazil,,,,,564308.0,792.73,0.038,69.14,3,7,0.0872,,,792.8081583630463,792.6604334761895
,02/13/2022 20:00,02/14/2022 20:00,,Returned,0,,,Home Office,,,,Books,,10.0,,0.43,73.91,5,1,0.0945,,,,
1528.0,02/13/2022 22:00,02/10/2022 22:00,First Class,,0,CLOSED,72776.0,Consumer,,,,,,48.0,8377.84,0.075,12236354.36,5,1,0.271,,,8378.678620369637,8376.995233231395
1529.0,02/14/2022 00:00,02/03/2022 00:00,First Class,,0,COMPLETE,99979.0,Home Office,India,,,,3451.0,257193.0,8354.98,0.36,,5,5,0.2038,,,8355.822159759298,8354.15073009365
,02/14/2022 02:00,02/06/2022 02:00,,,0,,69978.0,Corporate,,,,,6710.0,15.0,1761.7,0.219,10793431.84,4,4,0.2245,,,1761.8937296576219,1761.5178432913888
,02/14/2022 04:00,01/31/2022 04:00,First Class,Late delivery,0,,,,India,LATAM,,Sports,,-187.0,-143279.5,0.29,270.63,2,1,0.3224,,,-143293.83978426256,-143265.18407128015
1532.0,02/14/2022 06:00,02/10/2022 06:00,Road,,0,,63034.0,Corporate,,,,,1943.0,43.0,,,1245.24,5,4,0.2259,,,,
,02/14/2022 08:00,02/12/2022 08:00,N/A,Late delivery,0,,65825.0,,,,,,,36.0,39845081.41,0.187,42191874.85,2,1,0.2438,,,39849065.90375347,39841096.8965705
,02/14/2022 10:00,02/21/2022 10:00,Road,???,0,CANCELED,88228.0,,,,,Books,,-278.0,-233822.83,0.428,,3,7,0.2592,,,-233846.21869606807,-233799.44257108553
,02/14/2022 12:00,02/21/2022 12:00,Same Day,Returned,0,,90387.0,,,,USCA,,,4.0,1702.66,,,5,7,0.1216,,,1702.8282965866933,1702.4764973927397
,02/14/2022 14:00,02/18/2022 14:00,,Pending,0,,14855.0,,Germany,,,,7444.0,48.0,6683.87,0.104,896.1,3,4,0.1341,,,6684.533799995851,6683.204023724238
1537.0,02/14/2022 16:00,01/18/2022 16:00,First Class,???,0,,,,,,USCA,,,22.0,17238591.36,,137.73,6,6,0.3416,,,17240315.204667427,17236867.50093423
1538.0,02/14/2022 18:00,01/22/2022 18:00,N/A,,0,,64629.0,,Germany,Pacific Asia,,,,-247.0,-286171.77,0.132,44632654.95,5,7,0.1739,,,-286200.3728902156,-286143.1447255636
,02/14/2022 20:00,02/15/2022 20:00,Sea,Late delivery,0,,,Consumer,,,,,,9.0,2078.72,0.049,208.58,6,1,0.1003,,,2078.9091789076583,2078.4947706767925
1540.0,02/14/2022 22:00,02/04/2022 22:00,Sea,Returned,0,,,,France,,,,1589.0,30.0,41642022.92,,,4,5,-0.0267,,,41646187.139972396,41637858.70473779
1541.0,02/15/2022 00:00,02/17/2022 00:00,,Shipping canceled,0,PENDING,33433.0,,,USCA,,Sports,8072.0,5.0,31723866.97,0.161,27.09,4,2,0.0361,,,31727039.36232075,31720694.59552121
1542.0,02/15/2022 02:00,02/18/2022 02:00,,???,0,,,,,,,Sports,2725.0,23.0,3309.54,0.395,,2,3,0.2612,,,3309.885216057216,3309.2080734407136
1543.0,02/15/2022 04:00,02/20/2022 04:00,Air,,0,,97625.0,,India,Africa,,,,12.0,,0.299,195.28,6,5,0.3207,,,,
1544.0,02/15/2022 06:00,02/17/2022 06:00,,???,0,,39301.0,,,,,,,529207.0,6971.11,0.057,,5,2,0.2638,,,6971.803512568157,6970.416919251045
1545.0,02/15/2022 08:00,02/10/2022 08:00,Road,???,0,,37600.0,,United States,USCA,Europe,Sports,6013.0,43.0,,0.241,4074.87,6,7,0.2684,,,,
1546.0,02/15/2022 10:00,02/19/2022 10:00,UNKNOWN,Advance shipping,0,,48332.0,,United States,,,,,1.0,331.19,0.28,99.51,3,4,0.3005,,,331.21858962412364,331.14977215319476
1547.0,02/15/2022 12:00,02/22/2022 12:00,Standard Class,Delivered,0,,65230.0,,,Europe,Africa,Clothing,,877890.0,5417.77,0.364,693.09,3,7,0.1279,,,5418.314183006499,5417.244762887804
,02/15/2022 14:00,02/16/2022 14:00,UNKNOWN,,1,CANCELED,40494.0,,United States,Africa,,,,49.0,26697634.94,,,3,1,0.0057,,,26700304.706024557,26694965.171902787
,02/15/2022 16:00,02/21/2022 16:00,,Delivered,0,COMPLETE,,Home Office,,,USCA,,,48.0,18698.16,0.155,21716786.74,4,6,0.1978,,,18700.020908580318,18696.270242426515
1550.0,02/15/2022 18:00,02/18/2022 18:00,Second Class,Delivered,0,,,Corporate,,,Pacific Asia,Clothing,,28.0,,0.448,1607.63,6,3,0.3137,,,,
,02/15/2022 20:00,02/20/2022 20:00,,Returned,0,PROCESSING,54626.0,,France,,Pacific Asia,,,33.0,7411.5,0.117,949.21,3,5,0.1281,,,7412.23000415125,7410.750801880795
1552.0,02/15/2022 22:00,02/19/2022 22:00,UNKNOWN,Shipping canceled,0,,,,,Africa,Africa,,9966.0,29.0,2390.21,0.434,,3,4,0.2767,,,2390.453933971446,2389.947213946892
1553.0,02/16/2022 00:00,02/21/2022 00:00,Air,Returned,0,,,,Germany,,,,,23.0,11316597.4,0.094,2370.19,2,5,0.3002,,,11317729.062239189,11315465.74681265
1554.0,02/16/2022 02:00,01/25/2022 02:00,Standard Class,,0,,33247.0,Home Office,,LATAM,,,,9.0,,,,4,4,-0.018,,,,
,02/16/2022 04:00,01/27/2022 04:00,Road,,0,,34841.0,,United States,,,,4662.0,40.0,,0.05,,2,4,0.1208,,,,
1556.0,02/16/2022 06:00,02/20/2022 06:00,,???,0,SUSPECTED_FRAUD,,Consumer,,,Africa,,,22.0,1928.67,,253.64,2,4,0.1315,,,1928.8610018245608,1928.475261683789
1557.0,02/16/2022 08:00,02/23/2022 08:00,,,0,COMPLETE,64197.0,Corporate,Brazil,,,,,43.0,6627.84,0.22,9179565.1,3,7,0.1231,,,6628.500992572338,6627.172523509822
,02/16/2022 10:00,02/23/2022 10:00,N/A,???,0,SUSPECTED_FRAUD,99447.0,,United States,,,Electronics,,11.0,2076.53,0.398,115.2,4,7,0.0555,,,2076.7414233593718,2076.3202267617107
1559.0,02/16/2022 12:00,02/21/2022 12:00,Road,,0,,35440.0,Consumer,France,,,Clothing,,337416.0,725.74,0.371,105.66,4,5,0.1456,,,725.7992642733587,725.6758492320662
1560.0,02/16/2022 14:00,02/18/2022 14:00,,Pending,0,PENDING,,,France,,,Electronics,,11.0,,,572.83,6,2,0.2393,,,,
1561.0,02/16/2022 16:00,02/12/2022 16:00,,,0,,,,United States,,,,4181.0,32.0,46348759.38,0.026,178.95,6,1,0.2218,,,46353394.264141925,46344124.503595725
1562.0,02/16/2022 18:00,02/09/2022 18:00,,Pending,0,,99170.0,Corporate,,,Pacific Asia,Clothing,,27.0,27074739.99,0.413,,4,7,0.322,,,27077447.470674034,27072032.526302047
,02/16/2022 20:00,02/18/2022 20:00,Standard Class,Returned,0,,,,,,,Electronics,,33.0,,,1167.09,6,2,0.2441,,,,
,02/16/2022 22:00,02/21/2022 22:00,Same Day,Pending,0,,53388.0,Consumer,,USCA,,,,12.0,1665.94,,419.51,6,5,0.2518,,,1666.118515494115,1665.7824038765727
1565.0,02/17/2022 00:00,02/22/2022 00:00,,,0,,60500.0,,,LATAM,USCA,Sports,,346196.0,47623379.95,,,2,5,0.0658,,,47628142.29697476,47618617.62790443
1566.0,02/17/2022 02:00,02/23/2022 02:00,Sea,Advance shipping,0,,,,,,,,7377.0,33.0,26513354.19,0.346,-162.74,4,6,-0.0375,,,26516005.518467832,26510702.848607738
1567.0,02/17/2022 04:00,02/01/2022 04:00,Road,Delivered,0,,41637.0,Corporate,,Africa,,Electronics,,115112.0,44471835.28,0.217,,3,3,0.1552,,,44476282.465535425,44467388.082742356
1568.0,02/17/2022 06:00,02/22/2022 06:00,Sea,Delivered,0,CLOSED,91218.0,,,,,,,19.0,1925.29,0.33,36002239.93,2,5,0.2615,,,1925.4924898645575,1925.0910860704419
1569.0,02/17/2022 08:00,02/21/2022 08:00,Air,Late delivery,0,,34663.0,Home Office,United States,Africa,,,,16.0,3798.97,,32555063.27,5,4,0.1093,,,3799.3663128897624,3798.59344048607
,02/17/2022 10:00,02/19/2022 10:00,,Delivered,0,CLOSED,40274.0,Home Office,,LATAM,USCA,Furniture,,19.0,2858.61,0.319,788.23,4,2,0.2757,,,2858.8897343460117,2858.3488396917824
1571.0,02/17/2022 12:00,02/23/2022 12:00,,,0,SUSPECTED_FRAUD,46200.0,,India,,,,,14.0,1981.04,,46452314.25,5,6,0.1981,,,1981.2295247417621,1980.8339792927352
1572.0,02/17/2022 14:00,02/23/2022 14:00,,,0,,15440.0,Home Office,,,Africa,Furniture,,35.0,,0.109,642.24,3,6,0.0828,,,,
1573.0,02/17/2022 16:00,02/04/2022 16:00,N/A,,0,,54991.0,,,,,Books,,8.0,1737.36,0.361,151.07,6,4,0.087,,,1737.5209442267794,1737.1850104869516
1574.0,02/17/2022 18:00,02/23/2022 18:00,,,0,,26593.0,Consumer,,USCA,Europe,,,33.0,6864.86,0.238,25953347.06,4,6,0.2231,,,6865.546748454382,6864.174683546413
1575.0,02/17/2022 20:00,01/21/2022 20:00,,,0,,,Consumer,,,,Clothing,1662.0,4.0,857.06,0.027,,3,5,0.1805,,,857.139281740604,856.9740438376543
1576.0,02/17/2022 22:00,01/31/2022 22:00,,Pending,0,COMPLETE,75167.0,,India,,,Electronics,,172364.0,10315694.89,0.29,-108.43,3,6,-0.0232,,,10316726.465417998,10314663.303755863
1577.0,02/18/2022 00:00,02/24/2022 00:00,Second Class,Pending,0,,48655.0,,,,,,,25.0,5754.05,0.282,,3,6,0.171,,,5754.619534400345,5753.462257809369
1578.0,02/18/2022 02:00,02/07/2022 02:00,Sea,Pending,0,CANCELED,30970.0,,United States,Pacific Asia,Africa,Sports,5553.0,46.0,,0.446,,2,7,-0.0326,,,,
,02/18/2022 04:00,02/05/2022 04:00,Air,Pending,0,CLOSED,78084.0,Consumer,France,Europe,,Sports,,33.0,5548.02,0.292,18955291.2,6,5,0.1688,,,5548.584509003215,5547.477997994344
1580.0,02/18/2022 06:00,02/19/2022 06:00,N/A,Late delivery,1,COMPLETE,75992.0,,,Africa,Pacific Asia,,,17.0,7844.77,0.059,2518.48,3,1,0.321,,,7845.55412516037,7843.972168500533
1581.0,02/18/2022 08:00,02/25/2022 08:00,,,0,,38814.0,,,Europe,,Books,,19.0,3050.86,0.446,-40.52,5,7,-0.0133,,,3051.173654884165,3050.567044039799
1582.0,02/18/2022 10:00,02/25/2022 10:00,Air,???,0,SUSPECTED_FRAUD,,,Brazil,Europe,USCA,,4328.0,36.0,,0.142,1773.62,4,7,0.1436,,,,
1583.0,02/18/2022 12:00,02/24/2022 12:00,,Late delivery,0,,58325.0,Corporate,,,USCA,Books,721.0,43.0,,0.314,,2,6,0.2599,,,,
1584.0,02/18/2022 14:00,02/25/2022 14:00,UNKNOWN,???,0,CLOSED,,,,,,,,-453.0,-400919.25,0.269,595.29,6,7,0.1215,,,-400959.33821786364,-400879.1614706826
,02/18/2022 16:00,01/29/2022 16:00,,,0,,71266.0,,United States,,,,6388.0,45.0,,,,6,2,0.0939,,,,
1586.0,02/18/2022 18:00,02/25/2022 18:00,,Delivered,0,,91560.0,,,,,,,11.0,2612.88,,19640483.07,5,7,0.181,,,2613.1249895700234,2612.6050475197867
1587.0,02/18/2022 20:00,02/19/2022 20:00,,Returned,0,,35636.0,Corporate,,,Pacific Asia,Clothing,,25.0,,,812.5,3,1,0.2917,,,,
1588.0,02/18/2022 22:00,02/23/2022 22:00,,,0,CLOSED,26250.0,,Brazil,USCA,,Clothing,,24.0,5521.32,,1638.08,2,5,0.2967,,,5521.876537636405,5520.76463256842
,02/19/2022 00:00,02/08/2022 00:00,Sea,,0,PROCESSING,79683.0,,,,Africa,Sports,,21.0,2612.46,,152.15,5,4,0.0582,,,2612.7284476615782,2612.190920224705
1590.0,02/19/2022 02:00,02/25/2022 02:00,,,0,,,,India,LATAM,,Electronics,,2.0,367.83,0.446,,5,6,0.3368,,,367.8489836744758,367.7885027048382
1591.0,02/19/2022 04:00,01/24/2022 04:00,,Shipping canceled,0,,79428.0,,France,Europe,,Books,9499.0,11.0,1537.65,0.053,,6,4,0.015,,,1537.7862494427086,1537.5034608784156
1592.0,02/19/2022 06:00,01/24/2022 06:00,,Late delivery,0,PROCESSING,89500.0,Corporate,,USCA,,,386.0,17.0,3806.62,,132.52,2,5,0.0348,,,3806.982661524516,3806.238548749843
1593.0,02/19/2022 08:00,02/22/2022 08:00,,???,0,,,,India,,,Clothing,,21.0,37828751.75,0.093,,6,3,0.2301,,,37832534.61594455,37824968.877940945
,02/19/2022 10:00,02/23/2022 10:00,,Delivered,0,,31868.0,,,LATAM,,,,14.0,1670.77,0.438,495.84,2,4,0.2968,,,1670.9432148039136,1670.609695846106
1595.0,02/19/2022 12:00,02/22/2022 12:00,,Pending,0,PROCESSING,26462.0,,United States,,,Books,,18.0,5843.66,0.044,141.3,2,3,0.0242,,,5844.244588809104,5843.068270889856
1596.0,02/19/2022 14:00,02/26/2022 14:00,,,0,,,Home Office,India,,,Furniture,,38.0,,0.314,,5,7,0.0801,,,,
1597.0,02/19/2022 16:00,01/24/2022 16:00,Standard Class,Returned,0,PROCESSING,,,,Europe,,,,17.0,1223.54,,-23.34,5,4,-0.0191,,,1223.6472171906794,1223.4433880005597
1598.0,02/19/2022 18:00,02/21/2022 18:00,Road,,0,,76273.0,,,,,Electronics,,-394.0,-204975.86,0.259,200.0,3,2,0.134,,,-204996.35416445325,-204955.37597052808
,02/19/2022 20:00,02/20/2022 20:00,,,0,,,,Germany,Pacific Asia,LATAM,,6154.0,-461.0,-94084.61,0.004,503.28,5,1,0.1567,,,-94094.00695428195,-94075.22303349808
,02/19/2022 22:00,02/25/2022 22:00,,Late delivery,0,,94033.0,,Germany,Europe,,,7960.0,-270.0,-228969.56,0.03,33.01,3,6,0.1862,,,-228992.45178056162,-228946.67107931926
1601.0,02/20/2022 00:00,02/03/2022 00:00,Sea,Returned,0,CLOSED,,,,,,,,12.0,,,,2,5,0.0249,,,,
1602.0,02/20/2022 02:00,01/26/2022 02:00,,Late delivery,0,COMPLETE,37975.0,,Germany,,Europe,Sports,5174.0,201220.0,8757947.09,0.179,8.51,3,4,0.0607,,,8758822.888766991,8757071.302459247
1603.0,02/20/2022 04:00,02/18/2022 04:00,N/A,Late delivery,0,,,,,Pacific Asia,Africa,,,4.0,996.37,,,6,2,0.252,,,996.4850457141633,996.2635282233996
,02/20/2022 06:00,02/23/2022 06:00,UNKNOWN,,0,,,Consumer,United States,Pacific Asia,,Books,,38.0,,0.02,,4,3,-0.0061,,,,
1605.0,02/20/2022 08:00,02/25/2022 08:00,,???,0,COMPLETE,,,,,Africa,Electronics,,2.0,102.4,0.404,30624627.92,5,5,-0.0483,,,102.4082721282477,102.38473563185994
1606.0,02/20/2022 10:00,01/26/2022 10:00,Road,,0,,,Corporate,,,,Sports,,8.0,720.0,0.407,25638015.02,5,4,0.1058,,,720.0792025524156,719.9329178776244
1607.0,02/20/2022 12:00,01/26/2022 12:00,First Class,,0,,35248.0,Consumer,,,,,,9.0,388.28,0.271,70.56,5,4,0.1817,,,388.2973152131034,388.2520301207102
1608.0,02/20/2022 14:00,02/25/2022 14:00,,Late delivery,0,,35346.0,,Brazil,Pacific Asia,,,8566.0,32.0,1319.22,0.214,404.46,5,5,0.3066,,,1319.3592710023674,1319.081587897452
1609.0,02/20/2022 16:00,02/27/2022 16:00,,Pending,0,,61168.0,,,USCA,,Books,7655.0,17.0,2555.6,0.177,33742154.18,2,7,-0.0343,,,2555.844960433439,2555.3527156924256
1610.0,02/20/2022 18:00,02/22/2022 18:00,,Delivered,1,,,,France,,Africa,,,10.0,3450.78,0.089,288.75,2,2,0.0837,,,3451.131288210474,3450.423133633301
1611.0,02/20/2022 20:00,02/25/2022 20:00,Road,Advance shipping,0,CANCELED,,Consumer,,,Africa,Books,,-20.0,-178460.21,0.423,1226.95,2,5,0.2926,,,-178478.0604422139,-178442.36352532287
1612.0,02/20/2022 22:00,02/26/2022 22:00,UNKNOWN,Delivered,0,PROCESSING,25318.0,Consumer,,,,,,11.0,2459.2,,578.34,2,6,0.2352,,,2459.4504922595656,2458.9557792606342
1613.0,02/21/2022 00:00,02/01/2022 00:00,Road,Returned,0,,96803.0,,Germany,,Africa,Furniture,,479485.0,2993.54,0.049,608.36,5,4,0.2032,,,2993.8275689545117,2993.2417500453585
1614.0,02/21/2022 02:00,02/20/2022 02:00,Air,???,0,,,,India,,,Electronics,9102.0,40.0,11349.98,0.357,20934163.21,4,3,-0.0461,,,11351.111495541518,11348.847240835172
1615.0,02/21/2022 04:00,02/25/2022 04:00,Sea,,0,,50943.0,Consumer,Germany,Pacific Asia,,Books,8022.0,44.0,,0.437,567.42,3,4,0.1359,,,,
1616.0,02/21/2022 06:00,02/26/2022 06:00,Second Class,Late delivery,0,,,,United States,Pacific Asia,,,,34.0,2929.91,,999.85,6,5,0.3413,,,2930.206622426338,2929.586596662772
,02/21/2022 08:00,02/24/2022 08:00,,Shipping canceled,0,CLOSED,71865.0,Home Office,India,,,Electronics,,14.0,41919299.74,0.309,37670146.88,4,3,0.2181,,,41923491.6506478,41915107.811572485
1618.0,02/21/2022 10:00,02/20/2022 10:00,,Shipping canceled,0,,92069.0,,United States,Africa,,,7095.0,33.0,8818.03,0.449,2435.01,5,2,0.2761,,,8818.910403377773,8817.131334052632
1619.0,02/21/2022 12:00,02/22/2022 12:00,,Late delivery,0,,30536.0,,,,,,1671.0,38.0,14109844.62,0.052,,5,1,0.1554,,,14111255.598190961,14108433.629340732
1620.0,02/21/2022 14:00,02/22/2022 14:00,UNKNOWN,,0,SUSPECTED_FRAUD,51518.0,,France,,Africa,,,788028.0,5646341.43,0.366,179.06,2,1,0.0946,,,5646906.0542168515,5645776.803665517
,02/21/2022 16:00,02/28/2022 16:00,Sea,???,0,PROCESSING,39119.0,,,USCA,,,6571.0,-223.0,-446964.39,0.224,,3,7,0.0783,,,-447009.0935358757,-446919.68875266425
1622.0,02/21/2022 18:00,01/25/2022 18:00,,Late delivery,0,,63923.0,,,,LATAM,,9375.0,43.0,,,47761277.92,3,2,0.2687,,,,
,02/21/2022 20:00,02/26/2022 20:00,Air,,0,,,Home Office,,Europe,,,,-392.0,-408429.5,0.081,,5,5,0.1345,,,-408470.3272889311,-408388.6534165182
1624.0,02/21/2022 22:00,02/23/2022 22:00,UNKNOWN,,0,PROCESSING,,,United States,,,Furniture,,42.0,,,137.0,3,2,0.0789,,,,
,02/22/2022 00:00,02/26/2022 00:00,First Class,Returned,0,,70104.0,,,,,Electronics,,10.0,1128.15,0.25,,4,4,0.2123,,,1128.2564930404073,1128.0238072779914
1626.0,02/22/2022 02:00,02/28/2022 02:00,,Shipping on time,0,,27572.0,,,Europe,Africa,,,7.0,176.27,0.113,61.58,6,6,0.3494,,,176.28812462610514,176.26396336974778
,02/22/2022 04:00,02/24/2022 04:00,N/A,???,0,,,,,,,Sports,,33.0,1604.66,,,3,2,0.1221,,,1604.8209172115664,1604.4883848002953
1628.0,02/22/2022 06:00,01/26/2022 06:00,,Delivered,0,COMPLETE,,,,,,,,-81.0,-75460.14,,,6,4,0.0156,,,-75467.67684490576,-75452.60608603974
1629.0,02/22/2022 08:00,02/25/2022 08:00,,,0,,,,,,Pacific Asia,,,-425.0,-59957.55,,,3,3,0.2068,,,-59963.54548666468,-59951.55401681323
,02/22/2022 10:00,02/28/2022 10:00,Second Class,,0,CLOSED,,Corporate,,,,Clothing,,49.0,,,,2,6,0.1103,,,,
,02/22/2022 12:00,02/26/2022 12:00,Road,Delivered,0,,,Consumer,,,,Clothing,,114303.0,,,23820929.12,2,4,0.1859,,,,
,02/22/2022 14:00,02/28/2022 14:00,N/A,Returned,0,,87763.0,,,,,,,-155.0,-283733.73,,1918.86,4,6,0.3488,,,-283762.0980132214,-283705.3601765249
1633.0,02/22/2022 16:00,02/27/2022 16:00,Road,,0,PENDING,86358.0,,France,,,Sports,,32.0,4170.34,0.36,555.54,2,5,0.1332,,,4170.766035939287,4169.915060973899
1634.0,02/22/2022 18:00,02/24/2022 18:00,UNKNOWN,???,0,,,Corporate,,,,Furniture,,27.0,12913.37,0.006,918.48,3,2,0.0711,,,12914.650498387062,12912.082077768096
1635.0,02/22/2022 20:00,02/26/2022 20:00,Sea,Shipping canceled,0,,89382.0,,,,,,,37.0,5768.1,,,3,4,0.3423,,,5768.675229924036,5767.504864685232
1636.0,02/22/2022 22:00,03/01/2022 22:00,,???,0,,15274.0,,,,,Electronics,1191.0,25.0,,,116.9,3,7,0.2169,,,,
,02/23/2022 00:00,01/25/2022 00:00,Air,Shipping on time,0,COMPLETE,92470.0,,,,,,,30.0,,0.351,288.79,2,3,0.0722,,,,
1638.0,02/23/2022 02:00,03/01/2022 02:00,,,0,,,Home Office,Brazil,Pacific Asia,,,,37.0,8616.68,0.014,662.09,4,6,0.0768,,,8617.541485210559,8615.810182874882
,02/23/2022 04:00,02/03/2022 04:00,Road,Shipping canceled,0,CLOSED,,,India,USCA,Europe,,,973768.0,6188.75,0.333,16090874.33,3,5,0.1919,,,6189.361479590415,6188.124790057898
1640.0,02/23/2022 06:00,02/24/2022 06:00,,,0,,,Corporate,,,USCA,,,30.0,6290.63,0.106,,5,1,0.0953,,,6291.254782658181,6290.01012673014
1641.0,02/23/2022 08:00,02/24/2022 08:00,,,0,PENDING,,Corporate,,,,,3762.0,37.0,,0.448,902.35,4,1,0.2592,,,,
1642.0,02/23/2022 10:00,02/28/2022 10:00,First Class,Late delivery,0,CLOSED,66311.0,Consumer,Germany,LATAM,,,,8.0,1918.78,0.129,11320190.04,4,5,0.0272,,,1918.9779003020976,1918.5784627447108
