Order Id,order date (DateOrders),shipping date (DateOrders),Shipping Mode,Delivery Status,Late_delivery_risk,Order Status,Customer Id,Customer Segment,Customer Country,Market,Order Region,Category Name,Product Card Id,Order Item Quantity,Sales,Order Item Discount Rate,Benefit per order,Days for shipment (scheduled),Days for shipping (real),Order Item Profit Ratio,Product Description
1578,02/18/2022 02:00,02/22/2022 02:00,Same Day,Shipping on time,0,CANCELED,22434,Consumer,France,USCA,USCA,,2812,11,729.62,0.108,73.15,3,4,0.1003,Some desc
1579,02/18/2022 04:00,02/24/2022 04:00,Standard Class,Advance shipping,0,COMPLETE,94337,Consumer,India,Africa,USCA,Clothing,7436,6,312.84,0.262,11.69,4,6,0.0374,Some desc
1580,02/18/2022 06:00,02/21/2022 06:00,Standard Class,Advance shipping,0,SUSPECTED_FRAUD,43330,Home Office,United States,USCA,Africa,Books,6132,41,11180.01,0.389,3356.2,2,3,0.3002,
1581,02/18/2022 08:00,02/21/2022 08:00,First Class,Shipping canceled,0,COMPLETE,88226,Corporate,,LATAM,LATAM,Sports,8912,25,4999.1,0.238,1665.24,2,3,0.3331,
1582,02/18/2022 10:00,02/23/2022 10:00,Second Class,Advance shipping,0,PROCESSING,51895,Consumer,,Pacific Asia,USCA,,2334,22,1413.15,0.287,127.29,3,5,0.0901,
1583,02/18/2022 12:00,02/19/2022 12:00,Same Day,Shipping canceled,0,COMPLETE,78603,Consumer,Brazil,LATAM,USCA,Sports,265,32,9983.31,0.305,887.68,2,1,0.0889,
1584,02/18/2022 14:00,02/20/2022 14:00,Same Day,Late delivery,0,PENDING,31865,Home Office,Germany,USCA,LATAM,,4054,18,4343.29,0.333,-57.74,2,2,-0.0133,
1585,02/18/2022 16:00,02/21/2022 16:00,First Class,Advance shipping,0,SUSPECTED_FRAUD,64336,Corporate,Germany,LATAM,USCA,Furniture,5165,28,5693.6,0.158,1122.22,2,3,0.1971,
1586,02/18/2022 18:00,02/20/2022 18:00,Second Class,Shipping canceled,0,PENDING,60423,Home Office,,Africa,Pacific Asia,Clothing,5782,1,168.88,0.282,-6.65,6,2,-0.0394,
1587,02/18/2022 20:00,02/22/2022 20:00,Standard Class,Shipping on time,0,SUSPECTED_FRAUD,29300,Home Office,India,LATAM,,Furniture,8728,35,9616.65,0.187,1427.92,2,4,0.1485,
1588,02/18/2022 22:00,02/23/2022 22:00,Second Class,Late delivery,0,PENDING,71289,Corporate,,Africa,LATAM,Furniture,6892,43,6110.6,0.176,67.99,2,5,0.0111,
1589,02/19/2022 00:00,02/26/2022 00:00,Same Day,Advance shipping,0,CLOSED,51572,Corporate,France,,LATAM,,8937,2,785.94,0.214,172.06,5,7,0.2189,Some desc
1590,02/19/2022 02:00,02/24/2022 02:00,Second Class,Late delivery,0,SUSPECTED_FRAUD,68816,Corporate,United States,,Pacific Asia,,7324,-6,1283.89,0.184,412.85,4,5,0.3216,Some desc
1591,02/19/2022 04:00,02/24/2022 04:00,Second Class,Late delivery,0,PROCESSING,13130,Consumer,Germany,USCA,Europe,Books,3733,7,2228.89,0.012,-32.29,4,5,-0.0145,Some desc
1592,02/19/2022 06:00,02/25/2022 06:00,Same Day,Late delivery,0,PENDING,21064,Consumer,France,Pacific Asia,Europe,Electronics,8183,30,6898.89,0.334,1801.27,5,6,0.2611,Some desc
1593,02/19/2022 08:00,02/21/2022 08:00,Standard Class,Advance shipping,0,PROCESSING,73845,Consumer,United States,Pacific Asia,,Clothing,3313,38,13948.67,0.263,3936.69,5,2,0.2822,Some desc
1594,02/19/2022 10:00,02/23/2022 10:00,First Class,Late delivery,0,CLOSED,99634,Home Office,,Pacific Asia,,Furniture,8144,41,397.66,0.062,8.15,4,4,0.0205,
1595,02/19/2022 12:00,02/25/2022 12:00,First Class,Advance shipping,0,COMPLETE,20429,Home Office,Brazil,Pacific Asia,Europe,,7029,39,560.69,0.118,178.89,6,6,0.3191,
1596,02/19/2022 14:00,02/21/2022 14:00,Same Day,Shipping on time,0,PENDING,12283,Corporate,France,Pacific Asia,,Electronics,2291,29,8275.23,0.275,1641.53,3,2,0.1984,
1597,02/19/2022 16:00,02/22/2022 16:00,Standard Class,Shipping canceled,1,PENDING,33245,Home Office,Brazil,Pacific Asia,LATAM,Clothing,695,35,2916.71,0.233,478.27,3,3,0.164,Some desc
1598,02/19/2022 18:00,02/21/2022 18:00,Same Day,Late delivery,0,CLOSED,13842,Home Office,France,Pacific Asia,LATAM,Clothing,8873,14,3247.49,0.326,709.79,4,2,0.2186,
1599,02/19/2022 20:00,02/26/2022 20:00,Same Day,Shipping canceled,0,SUSPECTED_FRAUD,32054,Consumer,Brazil,,,Sports,7826,37,7334.77,2.296,478.55,6,7,0.0652,Some desc
1600,02/19/2022 22:00,02/22/2022 22:00,Standard Class,Shipping on time,0,CANCELED,72284,Consumer,France,Pacific Asia,Europe,Electronics,600,9,908.09,0.38,-36.17,6,3,-0.0398,
1601,02/20/2022 00:00,02/23/2022 00:00,Same Day,Late delivery,0,COMPLETE,80914,Corporate,Germany,Pacific Asia,Pacific Asia,Furniture,2571,48,5535.7,0.035,702.04,5,3,0.1268,
1602,02/20/2022 02:00,02/26/2022 02:00,Same Day,Shipping canceled,0,CANCELED,66777,Home Office,Brazil,USCA,Pacific Asia,Furniture,4875,3,845.97,0.276,209.24,2,6,0.2473,
1603,02/20/2022 04:00,02/27/2022 04:00,Second Class,Shipping canceled,1,CANCELED,46057,Corporate,,LATAM,Africa,Sports,5263,47,3509.5,0.167,1114.13,5,7,0.3175,
1604,02/20/2022 06:00,02/21/2022 06:00,Standard Class,Late delivery,0,CLOSED,23943,Corporate,India,,USCA,Furniture,3836,23,1656.86,0.138,202.21,2,1,0.122,
1605,02/20/2022 08:00,02/27/2022 08:00,Same Day,Late delivery,0,PENDING,58108,Home Office,,USCA,Europe,Clothing,2006,32,4117.18,0.425,228.34,6,7,0.0555,
1606,02/20/2022 10:00,02/25/2022 10:00,Same Day,Late delivery,0,PROCESSING,96839,Consumer,France,Africa,LATAM,Clothing,6705,8,313.03,0.389,0.79,2,5,0.0025,
1607,02/20/2022 12:00,02/27/2022 12:00,Same Day,Shipping on time,0,CANCELED,28775,Home Office,India,Africa,USCA,Furniture,7369,16,4732.45,0.083,1534.25,2,7,0.3242,
1608,02/20/2022 14:00,02/21/2022 14:00,Same Day,Shipping on time,0,CLOSED,58827,Home Office,Germany,LATAM,LATAM,Books,6436,43,20774.73,0.026,880.39,4,1,0.0424,
1609,02/20/2022 16:00,02/21/2022 16:00,Second Class,Shipping on time,0,PENDING,40068,Home Office,Brazil,Europe,Europe,Furniture,9568,1,228.88,0.39,71.97,4,1,0.3144,
1610,02/20/2022 18:00,02/23/2022 18:00,Second Class,Shipping canceled,0,COMPLETE,42203,Consumer,,Africa,,,3995,10,2805.26,0.076,65.93,3,3,0.0235,Some desc
1611,02/20/2022 20:00,02/26/2022 20:00,Same Day,Shipping on time,1,PENDING,56070,Consumer,,Africa,LATAM,Books,5453,31,3614.71,0.418,-154.52,4,6,-0.0427,
1612,02/20/2022 22:00,02/24/2022 22:00,First Class,Shipping on time,0,CANCELED,25224,Home Office,Germany,,LATAM,Sports,3242,40,17291.75,0.125,686.28,5,4,0.0397,
1613,02/21/2022 00:00,02/27/2022 00:00,First Class,Shipping canceled,0,COMPLETE,27478,Home Office,Germany,Pacific Asia,Pacific Asia,Furniture,9511,22,7899.42,0.185,1162.13,5,6,0.1471,Some desc
1614,02/21/2022 02:00,02/23/2022 02:00,Same Day,Shipping canceled,1,COMPLETE,13691,Consumer,Brazil,USCA,LATAM,Furniture,4244,5,2014.83,0.02,180.29,5,2,0.0895,
1615,02/21/2022 04:00,02/24/2022 04:00,Same Day,Shipping canceled,0,SUSPECTED_FRAUD,72082,Home Office,Brazil,Europe,Pacific Asia,Clothing,4080,8,720.71,0.242,225.65,3,3,0.3131,
1616,02/21/2022 06:00,02/28/2022 06:00,Second Class,Shipping on time,0,PENDING,91802,Consumer,Brazil,Europe,,Books,7458,44,2664.0,0.085,447.64,4,7,0.168,Some desc
1617,02/21/2022 08:00,02/25/2022 08:00,Same Day,Advance shipping,0,COMPLETE,50433,Corporate,Germany,Europe,LATAM,Furniture,2935,11,825.25,0.194,-2.39,2,4,-0.0029,Some desc
1618,02/21/2022 10:00,02/27/2022 10:00,Second Class,Shipping canceled,0,SUSPECTED_FRAUD,65820,Consumer,,LATAM,Pacific Asia,Sports,3704,29,2261.05,0.414,452.51,3,6,0.2001,Some desc
1619,02/21/2022 12:00,02/26/2022 12:00,Standard Class,Shipping canceled,0,CLOSED,98527,Corporate,Germany,Europe,Africa,Books,8401,46,1851.95,0.114,195.53,6,5,0.1056,
1620,02/21/2022 14:00,02/23/2022 14:00,Same Day,Advance shipping,0,COMPLETE,78335,Home Office,India,Europe,Europe,Sports,312,-5,6033.75,0.286,1336.94,2,2,0.2216,
1621,02/21/2022 16:00,02/28/2022 16:00,Second Class,Advance shipping,0,CLOSED,32187,Consumer,India,USCA,LATAM,Clothing,475,4,351.49,0.091,92.96,4,7,0.2645,Some desc
1622,02/21/2022 18:00,02/28/2022 18:00,Same Day,Late delivery,0,COMPLETE,79819,Home Office,United States,Europe,Africa,Furniture,8675,40,3402.62,0.274,1171.25,4,7,0.3442,Some desc
1623,02/21/2022 20:00,02/27/2022 20:00,Same Day,Advance shipping,0,PENDING,45644,Consumer,India,USCA,LATAM,Clothing,2883,39,15086.64,0.13,2725.53,3,6,0.1807,
1624,02/21/2022 22:00,02/25/2022 22:00,Standard Class,Shipping on time,0,SUSPECTED_FRAUD,96326,Home Office,United States,Africa,Pacific Asia,Electronics,7827,32,10628.51,0.307,1027.78,2,4,0.0967,Some desc
1625,02/22/2022 00:00,02/25/2022 00:00,First Class,Shipping on time,0,PROCESSING,93218,Home Office,,Africa,Pacific Asia,Furniture,6935,45,1185876.57,0.347,416.34,2,3,0.1234,Some desc
1626,02/22/2022 02:00,02/25/2022 02:00,Same Day,Advance shipping,1,CLOSED,13731,Corporate,United States,Europe,USCA,Clothing,2079,39,3548.0,0.396,394.0,5,3,0.111,
1627,02/22/2022 04:00,02/27/2022 04:00,Second Class,Shipping canceled,0,CLOSED,89738,Consumer,Germany,Europe,Europe,Furniture,1970,34,8004.16,0.413,1042.26,4,5,0.1302,
1628,02/22/2022 06:00,02/25/2022 06:00,Second Class,Advance shipping,0,CANCELED,31621,Corporate,United States,Europe,Africa,,9837,17,7350.54,0.109,-279.15,4,3,-0.038,Some desc
1629,02/22/2022 08:00,02/24/2022 08:00,Second Class,Advance shipping,0,CANCELED,53574,Home Office,Brazil,LATAM,USCA,Sports,8914,4,1230.59,0.058,60.21,2,2,0.0489,
1630,02/22/2022 10:00,02/23/2022 10:00,Second Class,Late delivery,0,PROCESSING,77420,Home Office,Germany,USCA,USCA,Clothing,2646,36,7889.41,0.022,2722.67,4,1,0.3451,
1631,02/22/2022 12:00,02/25/2022 12:00,Second Class,Late delivery,0,CANCELED,21123,Consumer,India,Pacific Asia,Pacific Asia,Furniture,4873,42,9622.62,0.324,3090.84,2,3,0.3212,
1632,02/22/2022 14:00,02/28/2022 14:00,Standard Class,Advance shipping,0,COMPLETE,11439,Home Office,,LATAM,LATAM,Clothing,8635,35,12543.15,0.084,-384.88,3,6,-0.0307,Some desc
1633,02/22/2022 16:00,02/28/2022 16:00,First Class,Shipping canceled,0,SUSPECTED_FRAUD,46789,Consumer,,LATAM,Europe,Clothing,2534,33,1283.25,0.36,438.66,6,6,0.3418,
1634,02/22/2022 18:00,02/28/2022 18:00,Standard Class,Late delivery,0,CLOSED,62349,Home Office,,LATAM,LATAM,Sports,6647,36,4492.3,0.434,1198.46,4,6,0.2668,
1635,02/22/2022 20:00,02/27/2022 20:00,Second Class,Advance shipping,0,PROCESSING,62859,Corporate,United States,Pacific Asia,Africa,Electronics,3775,14,5608.3,0.067,-274.25,2,5,-0.0489,
1636,02/22/2022 22:00,03/01/2022 22:00,Same Day,Late delivery,0,PROCESSING,95706,Home Office,Germany,,Europe,Books,8831,6,1855.25,0.127,585.12,4,7,0.3154,Some desc
1637,02/23/2022 00:00,03/01/2022 00:00,Same Day,Late delivery,0,PENDING,32880,Consumer,Germany,Europe,Africa,Furniture,2908,31,1921.25,0.236,641.98,2,6,0.3341,
1638,02/23/2022 02:00,03/01/2022 02:00,Second Class,Shipping on time,0,CANCELED,74099,Corporate,Brazil,Africa,USCA,Furniture,4387,47,14350.84,0.194,2891.74,2,6,0.2015,
1639,02/23/2022 04:00,02/27/2022 04:00,Same Day,Shipping on time,1,PROCESSING,27201,Home Office,Germany,Europe,Pacific Asia,Clothing,7038,7,1896.91,0.192,503.31,5,4,0.2653,Some desc
1640,02/23/2022 06:00,02/24/2022 06:00,Second Class,Shipping on time,0,CLOSED,50489,Corporate,,LATAM,USCA,,6748,4,490.69,0.098,40.73,5,1,0.083,
1641,02/23/2022 08:00,02/26/2022 08:00,Same Day,Late delivery,0,PROCESSING,57828,Consumer,,Pacific Asia,USCA,Sports,1187,35,3680.88,0.4,658.61,3,3,0.1789,
1642,02/23/2022 10:00,03/01/2022 10:00,Standard Class,Shipping canceled,0,CANCELED,48648,Consumer,United States,Europe,Africa,,963,21,2337.65,0.307,567.16,5,6,0.2426,
1643,02/23/2022 12:00,03/01/2022 12:00,Standard Class,Late delivery,0,SUSPECTED_FRAUD,25841,Home Office,India,LATAM,Pacific Asia,,8550,45,20807.57,0.069,3631.01,2,6,0.1745,
1644,02/23/2022 14:00,02/24/2022 14:00,First Class,Advance shipping,0,SUSPECTED_FRAUD,27140,Consumer,Germany,Africa,Pacific Asia,Clothing,7639,24,2297.95,0.002,165.09,4,1,0.0718,Some desc
1645,02/23/2022 16:00,02/24/2022 16:00,Standard Class,Late delivery,0,SUSPECTED_FRAUD,88707,Home Office,France,Africa,LATAM,Sports,1573,26,7098.6,0.343,1488.44,4,1,0.2097,
1646,02/23/2022 18:00,02/28/2022 18:00,Same Day,Late delivery,0,PENDING,95547,Consumer,France,Europe,,Sports,6517,4,1063.15,0.007,303.39,2,5,0.2854,Some desc
1647,02/23/2022 20:00,03/02/2022 20:00,Standard Class,Shipping canceled,0,PROCESSING,16681,Corporate,United States,Africa,Africa,Books,2896,47,12515.13,0.396,3559.34,5,7,0.2844,
1648,02/23/2022 22:00,03/01/2022 22:00,First Class,Shipping on time,0,PROCESSING,30924,Home Office,,Pacific Asia,Pacific Asia,Books,4123,17,6360.67,0.238,18.24,4,6,0.0029,Some desc
1649,02/24/2022 00:00,03/03/2022 00:00,Standard Class,Advance shipping,0,CLOSED,98865,Consumer,United States,Africa,,Books,6303,22,6144.82,0.419,787.57,4,7,0.1282,Some desc
1650,02/24/2022 02:00,02/25/2022 02:00,Standard Class,Late delivery,0,PENDING,20508,Corporate,Brazil,LATAM,Africa,Electronics,6418,31,8661.17,0.347,-298.85,5,1,-0.0345,Some desc
1651,02/24/2022 04:00,03/03/2022 04:00,Same Day,Late delivery,0,PENDING,58414,Home Office,France,USCA,LATAM,Furniture,3606,43,5392.74,0.402,1095.3,5,7,0.2031,
1652,02/24/2022 06:00,02/25/2022 06:00,Same Day,Shipping on time,0,CANCELED,36051,Consumer,United States,Africa,USCA,Furniture,8324,39,3612.23,0.335,169.29,4,1,0.0469,Some desc
1653,02/24/2022 08:00,03/03/2022 08:00,First Class,Late delivery,0,SUSPECTED_FRAUD,98519,Consumer,United States,Africa,Europe,,5149,38,4593.98,0.259,1479.91,6,7,0.3221,
1654,02/24/2022 10:00,03/03/2022 10:00,Second Class,Advance shipping,0,SUSPECTED_FRAUD,77031,Consumer,United States,Europe,Europe,Furniture,8150,6,1816.16,0.078,358.33,2,7,0.1973,Some desc
1655,02/24/2022 12:00,02/28/2022 12:00,Same Day,Advance shipping,0,SUSPECTED_FRAUD,77635,Consumer,France,Africa,Africa,Books,5733,5,586.25,0.327,64.63,5,4,0.1102,
1656,02/24/2022 14:00,02/28/2022 14:00,First Class,Late delivery,0,SUSPECTED_FRAUD,15905,Consumer,United States,LATAM,Africa,,3630,41,6619.77,0.267,1605.86,3,4,0.2426,
1657,02/24/2022 16:00,02/28/2022 16:00,Same Day,Shipping on time,0,COMPLETE,23760,Home Office,United States,Africa,Africa,Furniture,2664,45,1590.91,0.205,52.43,4,4,0.033,Some desc
1658,02/24/2022 18:00,02/28/2022 18:00,First Class,Late delivery,0,SUSPECTED_FRAUD,81530,Corporate,France,Africa,Africa,Furniture,229,31,8977.63,0.251,-120.55,5,4,-0.0134,
1659,02/24/2022 20:00,03/02/2022 20:00,Second Class,Shipping canceled,1,CANCELED,30469,Consumer,Germany,USCA,LATAM,Furniture,5392,45,2423.75,0.105,-36.47,6,6,-0.015,Some desc
1660,02/24/2022 22:00,02/26/2022 22:00,First Class,Shipping canceled,0,COMPLETE,49086,Home Office,France,,Europe,Books,5607,16,2248.91,0.182,411.83,4,2,0.1831,
1661,02/25/2022 00:00,02/27/2022 00:00,Same Day,Shipping on time,0,COMPLETE,19625,Corporate,Germany,LATAM,USCA,Clothing,9398,18,5051.04,0.056,1543.33,2,2,0.3055,
1662,02/25/2022 02:00,03/04/2022 02:00,Standard Class,Shipping on time,0,PENDING,11998,Consumer,Germany,Europe,LATAM,Books,2673,9,1967.68,0.184,76.94,6,7,0.0391,
1663,02/25/2022 04:00,03/03/2022 04:00,Same Day,Shipping canceled,0,PENDING,75616,Consumer,Germany,Pacific Asia,Europe,Books,124,39,13775.15,0.21,3499.15,4,6,0.254,
1664,02/25/2022 06:00,03/01/2022 06:00,First Class,Late delivery,0,COMPLETE,25970,Consumer,United States,Pacific Asia,Europe,Books,8955,33,6707.74,0.386,-234.44,2,4,-0.035,Some desc
1665,02/25/2022 08:00,02/27/2022 08:00,First Class,Advance shipping,0,CLOSED,25179,Home Office,,LATAM,USCA,Sports,6002,12,3621.93,0.237,330.81,2,2,0.0913,
1666,02/25/2022 10:00,03/04/2022 10:00,Standard Class,Shipping on time,0,CANCELED,85881,Home Office,United States,Pacific Asia,USCA,Electronics,589,49,4494.73,0.409,950.58,2,7,0.2115,Some desc
1667,02/25/2022 12:00,03/04/2022 12:00,First Class,Shipping canceled,0,PENDING,74311,Corporate,India,Pacific Asia,USCA,Clothing,3269,2,79.49,0.436,22.3,3,7,0.2805,Some desc
1668,02/25/2022 14:00,02/28/2022 14:00,Standard Class,Advance shipping,0,PROCESSING,29244,Corporate,,Africa,USCA,Clothing,9704,38,13860.31,0.022,4536.16,3,3,0.3273,
1669,02/25/2022 16:00,03/01/2022 16:00,Standard Class,Shipping canceled,0,PROCESSING,87354,Corporate,Germany,LATAM,Europe,Electronics,8633,11,651.48,0.269,132.27,6,4,0.203,
1670,02/25/2022 18:00,02/28/2022 18:00,Second Class,Late delivery,0,CLOSED,97337,Home Office,United States,,Europe,Books,5578,39,14098.19,0.135,1904.24,6,3,0.1351,
1671,02/25/2022 20:00,03/03/2022 20:00,Same Day,Late delivery,1,COMPLETE,47053,Corporate,France,USCA,,Sports,1056,24,6986.27,0.383,-179.86,2,6,-0.0257,Some desc
1672,02/25/2022 22:00,03/02/2022 22:00,First Class,Shipping on time,0,PENDING,50888,Corporate,,Africa,Pacific Asia,Furniture,6537,12,1354.19,0.222,81.6,3,5,0.0603,
1673,02/26/2022 00:00,03/02/2022 00:00,First Class,Shipping on time,0,CANCELED,69492,Consumer,Brazil,,Europe,,700,3,1105.02,0.035,352.77,3,4,0.3192,
1674,02/26/2022 02:00,03/05/2022 02:00,First Class,Shipping on time,0,CLOSED,23239,Corporate,Brazil,,USCA,Clothing,3975,31,6199.89,0.097,1135.56,4,7,0.1832,Some desc
1675,02/26/2022 04:00,03/03/2022 04:00,Second Class,Shipping on time,0,CANCELED,90566,Consumer,,LATAM,Africa,,4108,8,853.13,0.303,74.28,2,5,0.0871,
1676,02/26/2022 06:00,03/02/2022 06:00,Second Class,Late delivery,0,SUSPECTED_FRAUD,21264,Corporate,,Europe,Africa,,7787,23,4842.81,0.036,239.85,3,4,0.0495,
1677,02/26/2022 08:00,03/05/2022 08:00,Standard Class,Shipping canceled,0,PROCESSING,77780,Home Office,Brazil,Pacific Asia,Pacific Asia,Clothing,6769,47,12668.82,0.171,-57.48,4,7,-0.0045,Some desc
1678,02/26/2022 10:00,03/02/2022 10:00,Unknown,Late delivery,0,CANCELED,61927,Home Office,France,,USCA,Books,4839,44,13217.9,0.392,3312.96,4,4,0.2506,
1679,02/26/2022 12:00,03/01/2022 12:00,Second Class,Advance shipping,0,COMPLETE,21768,Home Office,Brazil,,Africa,Books,163,25,3788.11,0.013,435.44,6,3,0.1149,Some desc
1680,02/26/2022 14:00,03/01/2022 14:00,Same Day,Late delivery,0,PROCESSING,49771,Corporate,France,USCA,Pacific Asia,Clothing,281,36,8766.01,0.313,2845.62,6,3,0.3246,Some desc
1681,02/26/2022 16:00,02/28/2022 16:00,First Class,Late delivery,0,PENDING,36325,Home Office,United States,USCA,Pacific Asia,Books,8130,41,4872.81,0.304,642.03,3,2,0.1318,
1682,02/26/2022 18:00,02/28/2022 18:00,Same Day,Late delivery,0,CLOSED,94357,Home Office,Brazil,Europe,USCA,Clothing,6548,30,3324.02,0.144,921.92,6,2,0.2774,Some desc
1683,02/26/2022 20:00,02/27/2022 20:00,First Class,Late delivery,0,PROCESSING,58206,Home Office,Germany,Africa,LATAM,Furniture,3431,11,3317.1,0.051,6.95,6,1,0.0021,Some desc
1684,02/26/2022 22:00,03/04/2022 22:00,Same Day,Advance shipping,0,PROCESSING,43112,Home Office,United States,Pacific Asia,USCA,Furniture,7529,40,14571.01,0.046,151.0,3,6,0.0104,
1685,02/27/2022 00:00,03/04/2022 00:00,Same Day,Late delivery,0,PROCESSING,33783,Corporate,India,Europe,Europe,Sports,9209,5,1015.51,0.436,60.2,4,5,0.0593,Some desc
1686,02/27/2022 02:00,03/06/2022 02:00,Second Class,Advance shipping,0,PENDING,22842,Corporate,Brazil,Africa,Europe,Clothing,230,26,8521.45,0.305,225.77,5,7,0.0265,
1687,02/27/2022 04:00,03/04/2022 04:00,Economy,Shipping on time,0,CLOSED,55532,Corporate,Germany,USCA,Europe,Electronics,9066,39,1884.58,0.169,642.07,6,5,0.3407,
1688,02/27/2022 06:00,02/28/2022 06:00,Second Class,Shipping canceled,0,CLOSED,55857,Corporate,India,Pacific Asia,LATAM,Books,2554,28,4771.02,0.375,1303.71,5,1,0.2733,
1689,02/27/2022 08:00,03/04/2022 08:00,Standard Class,Shipping on time,0,CLOSED,95753,Home Office,Brazil,USCA,,,7660,18,2555.43,0.047,228.37,6,5,0.0894,Some desc
1690,02/27/2022 10:00,03/01/2022 10:00,Second Class,Late delivery,0,PROCESSING,68330,Home Office,India,Europe,USCA,Books,5941,21,8107.15,0.057,1280.36,5,2,0.1579,
1691,02/27/2022 12:00,02/28/2022 12:00,Standard Class,Shipping canceled,0,SUSPECTED_FRAUD,50784,Consumer,Brazil,USCA,USCA,Furniture,7395,23,748.02,0.089,122.15,2,1,0.1633,
1692,02/27/2022 14:00,03/04/2022 14:00,Same Day,Advance shipping,0,CLOSED,43518,Corporate,United States,Africa,,Books,1264,37,2233.51,0.344,430.81,3,5,0.1929,
1693,02/27/2022 16:00,02/28/2022 16:00,Same Day,Advance shipping,0,PENDING,33550,Corporate,Germany,,,Sports,6047,49,15479.81,0.184,-132.4,6,1,-0.0086,Some desc
1694,02/27/2022 18:00,03/02/2022 18:00,Second Class,Late delivery,0,SUSPECTED_FRAUD,68204,Consumer,Germany,Pacific Asia,LATAM,Furniture,9668,39,5006.47,0.289,448.54,4,3,0.0896,
1695,02/27/2022 20:00,03/06/2022 20:00,Same Day,Late delivery,0,COMPLETE,23191,Consumer,France,Europe,LATAM,,7964,16,4904.46,0.105,-76.65,2,7,-0.0156,Some desc
1696,02/27/2022 22:00,03/01/2022 22:00,First Class,Late delivery,0,CLOSED,10543,Home Office,France,Pacific Asia,USCA,Furniture,8003,6,1947.11,0.35,618.45,3,2,0.3176,
1697,02/28/2022 00:00,03/05/2022 00:00,Same Day,Shipping on time,0,SUSPECTED_FRAUD,91097,Corporate,Germany,USCA,USCA,Clothing,1862,24,3567.61,0.361,397.37,4,5,0.1114,
1698,02/28/2022 02:00,03/03/2022 02:00,Express,Shipping canceled,0,SUSPECTED_FRAUD,13019,Consumer,Germany,Pacific Asia,,Electronics,2828,43,9409.59,0.186,2265.89,4,3,0.2408,
1699,02/28/2022 04:00,03/01/2022 04:00,Standard Class,Shipping canceled,0,PROCESSING,30681,Home Office,United States,Europe,Europe,Books,8188,32,14142.01,0.094,4501.83,2,1,0.3183,Some desc
1700,02/28/2022 06:00,03/02/2022 06:00,Standard Class,Shipping on time,0,SUSPECTED_FRAUD,60256,Consumer,Germany,Pacific Asia,Europe,,4090,16,4289.81,0.284,316.48,3,2,0.0738,
1701,02/28/2022 08:00,03/01/2022 08:00,First Class,Advance shipping,0,PENDING,27425,Corporate,Germany,Europe,,Sports,5694,5,453.08,0.115,-6.73,3,1,-0.0149,
1702,02/28/2022 10:00,03/02/2022 10:00,Second Class,Late delivery,0,COMPLETE,70310,Consumer,India,Pacific Asia,LATAM,Clothing,1756,13,4889.56,0.067,413.1,3,2,0.0845,Some desc
1703,02/28/2022 12:00,03/02/2022 12:00,Second Class,Shipping on time,1,SUSPECTED_FRAUD,59601,Home Office,United States,Africa,LATAM,,7840,36,6776.39,0.277,1479.93,6,2,0.2184,
1704,02/28/2022 14:00,03/07/2022 14:00,Same Day,Advance shipping,0,CLOSED,16757,Home Office,Germany,Europe,Pacific Asia,,4512,33,10017.57,0.231,1501.82,2,7,0.1499,
1705,02/28/2022 16:00,03/06/2022 16:00,Second Class,Late delivery,0,PENDING,51553,Home Office,India,Pacific Asia,Europe,Sports,4988,23,4483.35,0.353,-89.75,5,6,-0.02,Some desc
1706,02/28/2022 18:00,03/03/2022 18:00,First Class,Shipping on time,1,CLOSED,84743,Consumer,,Pacific Asia,Africa,Clothing,9524,17,1734.27,0.132,-38.02,3,3,-0.0219,Some desc
